date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
13:19:35	13338/13338	---MCZ	200	added ('OK')	application/x-javascript	etag:W/%225e6a6591-341a%22	http://archive.org/includes/analytics.js?v=bc24b992	C:/Users/Ferrolino/Desktop/hh/hatsunemiku/archive.org/includes/analytics6a13.js	(from https://web.archive.org/web/20130424040754*/http://miku.dominos.jp/img/btn_appstore_o.png)
13:19:39	253669/253669	---MCZ	200	added ('OK')	application/x-javascript	etag:W/%225ebc7d35-3dee5%22	http://archive.org/includes/build/npm/jquery-ui.min.js?v1.12.1	C:/Users/Ferrolino/Desktop/hh/hatsunemiku/archive.org/includes/build/npm/jquery-ui.mine7d9.js	(from https://web.archive.org/web/20130424040754*/http://miku.dominos.jp/img/btn_appstore_o.png)
13:19:39	29276/29276	---MCZ	200	added ('OK')	application/x-javascript	etag:W/%225ebc7d35-725c%22	http://archive.org/components/npm/clipboard/dist/clipboard.js?v=bc24b992	C:/Users/Ferrolino/Desktop/hh/hatsunemiku/archive.org/components/npm/clipboard/dist/clipboard6a13.js	(from https://web.archive.org/web/20130424040754*/http://miku.dominos.jp/img/btn_appstore_o.png)
13:19:39	7471/7471	---MCZ	200	added ('OK')	application/x-javascript	etag:W/%225ebc7d7a-1d2f%22	http://archive.org/includes/build/js/regenerator-runtime-polyfill.min.js?v=bc24b992	C:/Users/Ferrolino/Desktop/hh/hatsunemiku/archive.org/includes/build/js/regenerator-runtime-polyfill.min6a13.js	(from https://web.archive.org/web/20130424040754*/http://miku.dominos.jp/img/btn_appstore_o.png)
13:19:40	42790/42790	---MCZ	200	added ('OK')	application/x-javascript	etag:W/%225ebc7d7a-a726%22	http://archive.org/includes/build/js/more-facets.min.js?v=bc24b992	C:/Users/Ferrolino/Desktop/hh/hatsunemiku/archive.org/includes/build/js/more-facets.min6a13.js	(from https://web.archive.org/web/20130424040754*/http://miku.dominos.jp/img/btn_appstore_o.png)
13:19:42	153205/153205	---MCZ	200	added ('OK')	application/x-javascript	etag:W/%225ebc7d7a-25675%22	http://archive.org/includes/build/js/radio-player-controller.min.js?v=bc24b992	C:/Users/Ferrolino/Desktop/hh/hatsunemiku/archive.org/includes/build/js/radio-player-controller.min6a13.js	(from https://web.archive.org/web/20130424040754*/http://miku.dominos.jp/img/btn_appstore_o.png)
13:19:42	106101/106101	---MCZ	200	added ('OK')	application/x-javascript	etag:W/%225ebc7d7a-19e75%22	http://archive.org/includes/build/js/mobile-top-nav.min.js?v=bc24b992	C:/Users/Ferrolino/Desktop/hh/hatsunemiku/archive.org/includes/build/js/mobile-top-nav.min6a13.js	(from https://web.archive.org/web/20130424040754*/http://miku.dominos.jp/img/btn_appstore_o.png)
13:19:42	11800/11800	---MCZ	200	added ('OK')	application/x-javascript	etag:W/%225ebc7d41-2e18%22	http://archive.org/includes/build/npm/react/umd/react.production.min.js?v16.7.0	C:/Users/Ferrolino/Desktop/hh/hatsunemiku/archive.org/includes/build/npm/react/umd/react.production.min3a93.js	(from https://web.archive.org/web/20130424040754*/http://miku.dominos.jp/img/btn_appstore_o.png)
13:19:46	355611/355611	---MCZ	200	added ('OK')	text/css	etag:W/%225ebc7d78-56d1b%22	http://archive.org/includes/build/css/archive.min.css?v=bc24b992	C:/Users/Ferrolino/Desktop/hh/hatsunemiku/archive.org/includes/build/css/archive.min6a13.css	(from https://web.archive.org/web/20130424040754*/http://miku.dominos.jp/img/btn_appstore_o.png)
13:19:46	25170/25170	---MCZ	200	added ('OK')	application/javascript	etag:W/%22wzsdm-1589486223-25170-512623770%22	https://web.archive.org/_static/js/raven.min.js	C:/Users/Ferrolino/Desktop/hh/hatsunemiku/web.archive.org/_static/js/raven.min.js	(from https://web.archive.org/web/20130424040754*/http://miku.dominos.jp/img/btn_appstore_o.png)
13:19:47	5002/5002	---MCZ	200	added ('OK')	text/css	etag:W/%22wzsdm-1589486182-5002-388957212%22	https://web.archive.org/_static/css/styles.css?v=mMQ6uJY1	C:/Users/Ferrolino/Desktop/hh/hatsunemiku/web.archive.org/_static/css/stylesde12.css	(from https://web.archive.org/web/20130424040754*/http://miku.dominos.jp/img/btn_appstore_o.png)
13:19:47	473/473	---M--	200	added ('OK')	application/javascript	etag:%22wzsdm-1589486121-473-96666090%22	https://web.archive.org/_static/js/ui.js?v=EGgwKSpP	C:/Users/Ferrolino/Desktop/hh/hatsunemiku/web.archive.org/_static/js/ui4b8e.js	(from https://web.archive.org/web/20130424040754*/http://miku.dominos.jp/img/btn_appstore_o.png)
13:19:47	4243/4243	---MCZ	200	added ('OK')	text/css	etag:W/%22wzsdm-1589486087-4243-181011126%22	https://web.archive.org/_static/css/web.css	C:/Users/Ferrolino/Desktop/hh/hatsunemiku/web.archive.org/_static/css/web.css	(from https://web.archive.org/web/20130424040754*/http://miku.dominos.jp/img/btn_appstore_o.png)
13:19:47	5005/5005	---MCZ	200	added ('OK')	text/css	etag:W/%22wzsdm-1589486172-5005-1294667507%22	https://web.archive.org/static/bower_components/wayback-search-js/dist/vendors~main.0434e0f03eb87bbd2abf.chunk.css	C:/Users/Ferrolino/Desktop/hh/hatsunemiku/web.archive.org/static/bower_components/wayback-search-js/dist/vendors_main.0434e0f03eb87bbd2abf.chunk.css	(from https://web.archive.org/web/20130424040754*/http://miku.dominos.jp/img/btn_appstore_o.png)
13:19:47	47165/47165	---MCZ	200	added ('OK')	text/css	etag:W/%22wzsdm-1589486221-47165-3171552037%22	https://web.archive.org/static/bower_components/wayback-search-js/dist/main.060f689309dac082ddee.chunk.css	C:/Users/Ferrolino/Desktop/hh/hatsunemiku/web.archive.org/static/bower_components/wayback-search-js/dist/main.060f689309dac082ddee.chunk.css	(from https://web.archive.org/web/20130424040754*/http://miku.dominos.jp/img/btn_appstore_o.png)
13:19:48	5409/5409	---MCZ	200	added ('OK')	application/javascript	etag:W/%22wzsdm-1589486260-5409-2865826342%22	https://web.archive.org/static/bower_components/wayback-search-js/dist/runtime.931bacd2dd08ee64b0e4.js	C:/Users/Ferrolino/Desktop/hh/hatsunemiku/web.archive.org/static/bower_components/wayback-search-js/dist/runtime.931bacd2dd08ee64b0e4.js	(from https://web.archive.org/web/20130424040754*/http://miku.dominos.jp/img/btn_appstore_o.png)
13:19:48	145138/145138	---MCZ	200	added ('OK')	application/javascript	etag:W/%22wzsdm-1589486085-145138-2985495225%22	https://web.archive.org/static/bower_components/wayback-search-js/dist/main.060f689309dac082ddee.chunk.js	C:/Users/Ferrolino/Desktop/hh/hatsunemiku/web.archive.org/static/bower_components/wayback-search-js/dist/main.060f689309dac082ddee.chunk.js	(from https://web.archive.org/web/20130424040754*/http://miku.dominos.jp/img/btn_appstore_o.png)
13:19:49	716150/716150	---MCZ	200	added ('OK')	application/javascript	etag:W/%22wzsdm-1589486123-716150-1044778631%22	https://web.archive.org/static/bower_components/wayback-search-js/dist/vendors~main.0434e0f03eb87bbd2abf.chunk.js	C:/Users/Ferrolino/Desktop/hh/hatsunemiku/web.archive.org/static/bower_components/wayback-search-js/dist/vendors_main.0434e0f03eb87bbd2abf.chunk.js	(from https://web.archive.org/web/20130424040754*/http://miku.dominos.jp/img/btn_appstore_o.png)
13:19:49	54780/54780	---MCZ	200	added ('OK')	application/x-javascript	etag:W/%225b35c22a-d5fc%22	https://archive.org/web/carouFredSel/jquery.carouFredSel-6.2.1-packed.js?v6.2.1	C:/Users/Ferrolino/Desktop/hh/hatsunemiku/archive.org/web/carouFredSel/jquery.carouFredSel-6.2.1-packed9242.js	(from https://web.archive.org/web/20130424040754*/http://miku.dominos.jp/img/btn_appstore_o.png)
13:19:49	14278/14278	---M--	200	added ('OK')	image/png	etag:%225b35c228-37c6%22	https://archive.org/images/WaybackLogoSmall.png	C:/Users/Ferrolino/Desktop/hh/hatsunemiku/archive.org/images/WaybackLogoSmall.png	(from https://web.archive.org/web/20130424040754*/http://miku.dominos.jp/img/btn_appstore_o.png)
13:19:50	1579/1579	---M--	200	added ('OK')	image/png	etag:%225e9a2cf6-62b%22	https://archive.org/images/national-emergency-library-logo-padded.png	C:/Users/Ferrolino/Desktop/hh/hatsunemiku/archive.org/images/national-emergency-library-logo-padded.png	(from https://web.archive.org/web/20130424040754*/http://miku.dominos.jp/img/btn_appstore_o.png)
13:19:50	16048/16048	---M--	200	added ('OK')	image/png	etag:%225b35c229-3eb0%22	https://archive.org/images/widgetOL.png	C:/Users/Ferrolino/Desktop/hh/hatsunemiku/archive.org/images/widgetOL.png	(from https://web.archive.org/web/20130424040754*/http://miku.dominos.jp/img/btn_appstore_o.png)
13:19:50	330/330	---MCZ	200	added ('OK')	text/plain	etag:W/%225b35c22a-2d8%22	https://archive.org/robots.txt		(from https://web.archive.org/web/20130424040754/http://miku.dominos.jp/img/btn_appstore_o.png)
13:19:51	93107/93107	---MCZ	200	added ('OK')	application/x-javascript	etag:W/%225b35c229-16bb3%22	https://archive.org/includes/jquery-1.10.2.min.js	C:/Users/Ferrolino/Desktop/hh/hatsunemiku/archive.org/includes/jquery-1.10.2.min.js	(from https://archive.org/includes/donate.php?as_page=1&transpiled=0&referer=https%3A//web.archive.org/web/20130424040754/http%3A//miku.dominos.jp/img/btn_appstore_o.png)
13:19:51	99298/99298	---MCZ	200	added ('OK')	application/x-javascript	etag:W/%225ebc7d39-183e2%22	https://archive.org/components/npm/@babel/polyfill/dist/polyfill.min.js	C:/Users/Ferrolino/Desktop/hh/hatsunemiku/archive.org/components/npm/@babel/polyfill/dist/polyfill.min.js	(from https://archive.org/includes/donate.php?as_page=1&transpiled=0&referer=https%3A//web.archive.org/web/20130424040754/http%3A//miku.dominos.jp/img/btn_appstore_o.png)
13:19:51	1382/1382	---MCZ	200	added ('OK')	application/x-javascript	etag:W/%225ebc7d8d-566%22	https://archive.org/includes/build/js/ie-dom-node-remove-polyfill.min.js	C:/Users/Ferrolino/Desktop/hh/hatsunemiku/archive.org/includes/build/js/ie-dom-node-remove-polyfill.min.js	(from https://archive.org/includes/donate.php?as_page=1&transpiled=0&referer=https%3A//web.archive.org/web/20130424040754/http%3A//miku.dominos.jp/img/btn_appstore_o.png)
13:19:52	13338/13338	---MCZ	200	added ('OK')	application/x-javascript	etag:W/%225e6a6614-341a%22	https://archive.org/includes/analytics.js	C:/Users/Ferrolino/Desktop/hh/hatsunemiku/archive.org/includes/analytics.js	(from https://archive.org/includes/donate.php?as_page=1&transpiled=0&referer=https%3A//web.archive.org/web/20130424040754/http%3A//miku.dominos.jp/img/btn_appstore_o.png)
13:19:53	57940/57940	---MCZ	404	error ('NOT%20FOUND')	text/html	date:Fri,%2015%20May%202020%2018:17:58%20GMT	https://web.archive.org/web/20130307024230/http://web.archive.org/screenshot/http://miku.dominos.jp/img/nav_app_after_o.png	C:/Users/Ferrolino/Desktop/hh/hatsunemiku/web.archive.org/web/20130307024230/http_/web.archive.org/screenshot/http_/miku.dominos.jp/img/nav_app_after_o.png	(from https://web.archive.org/web/20130307024230/http://miku.dominos.jp/img/nav_app_after_o.png)
13:19:53	0/0	---M--	302	error ('Found')	text/html	date:Fri,%2015%20May%202020%2018:17:59%20GMT	https://www.facebook.com/sharer/sharer.php?u=https://web.archive.org/web/20130307024230/http://miku.dominos.jp/img/nav_app_after_o.png	C:/Users/Ferrolino/Desktop/hh/hatsunemiku/www.facebook.com/sharer/sharer.1a06d79.delayed	(from https://web.archive.org/web/20130307024230/http://miku.dominos.jp/img/nav_app_after_o.png)
13:19:54	0/0	---M--	302	error ('Found')	text/html	date:Fri,%2015%20May%202020%2018:17:59%20GMT	https://m.facebook.com/sharer/sharer.php?u=https%3A%2F%2Fweb.archive.org%2Fweb%2F20130307024230%2Fhttp%3A%2F%2Fmiku.dominos.jp%2Fimg%2Fnav_app_after_o.png	C:/Users/Ferrolino/Desktop/hh/hatsunemiku/m.facebook.com/sharer/sharer.1a1dec5.delayed	(from https://web.archive.org/web/20130307024230/http://miku.dominos.jp/img/nav_app_after_o.png)
13:19:54	60082/60082	---MCZ	200	added ('OK')	text/html	date:Fri,%2015%20May%202020%2018:18:00%20GMT	https://web.archive.org/web/20130307024230*/http://miku.dominos.jp/img/nav_app_after_o.png	C:/Users/Ferrolino/Desktop/hh/hatsunemiku/web.archive.org/web/20130307024230_/http_/miku.dominos.jp/img/nav_app_after_o.html	(from https://web.archive.org/web/20130307024230/http://miku.dominos.jp/img/nav_app_after_o.png)
13:19:56	403/403	---MC-	200	added ('OK')	image/png	date:Fri,%2015%20May%202020%2018:18:02%20GMT	https://web.archive.org/web/20130307024230if_/http://miku.dominos.jp/img/nav_app_after_o.png	C:/Users/Ferrolino/Desktop/hh/hatsunemiku/web.archive.org/web/20130307024230if_/http_/miku.dominos.jp/img/nav_app_after_o.png	(from https://web.archive.org/web/20130307024230/http://miku.dominos.jp/img/nav_app_after_o.png)
13:19:58	57935/57935	---MCZ	404	error ('NOT%20FOUND')	text/html	date:Fri,%2015%20May%202020%2018:18:03%20GMT	https://web.archive.org/web/20130307024226/http://web.archive.org/screenshot/http://miku.dominos.jp/img/nav_app_o.png	C:/Users/Ferrolino/Desktop/hh/hatsunemiku/web.archive.org/web/20130307024226/http_/web.archive.org/screenshot/http_/miku.dominos.jp/img/nav_app_o.1a5.delayed	(from https://web.archive.org/web/20130307024226/http://miku.dominos.jp/img/nav_app_o.png)
13:19:58	0/0	---M--	302	error ('Found')	text/html	date:Fri,%2015%20May%202020%2018:18:04%20GMT	https://www.facebook.com/sharer/sharer.php?u=https://web.archive.org/web/20130307024226/http://miku.dominos.jp/img/nav_app_o.png	C:/Users/Ferrolino/Desktop/hh/hatsunemiku/www.facebook.com/sharer/sharer72ca.php	(from https://web.archive.org/web/20130307024226/http://miku.dominos.jp/img/nav_app_o.png)
13:19:58	0/0	---M--	302	error ('Found')	text/html	date:Fri,%2015%20May%202020%2018:18:04%20GMT	https://m.facebook.com/sharer/sharer.php?u=https%3A%2F%2Fweb.archive.org%2Fweb%2F20130307024226%2Fhttp%3A%2F%2Fmiku.dominos.jp%2Fimg%2Fnav_app_o.png	C:/Users/Ferrolino/Desktop/hh/hatsunemiku/m.facebook.com/sharer/sharer58a2.php	(from https://web.archive.org/web/20130307024226/http://miku.dominos.jp/img/nav_app_o.png)
13:19:59	60082/60082	---MCZ	200	added ('OK')	text/html	date:Fri,%2015%20May%202020%2018:18:04%20GMT	https://web.archive.org/web/20130307024226*/http://miku.dominos.jp/img/nav_app_o.png	C:/Users/Ferrolino/Desktop/hh/hatsunemiku/web.archive.org/web/20130307024226_/http_/miku.dominos.jp/img/nav_app_o.html	(from https://web.archive.org/web/20130307024226/http://miku.dominos.jp/img/nav_app_o.png)
13:19:59	1274/1274	---MCZ	200	added ('OK')	text/html	date:Fri,%2015%20May%202020%2018:18:05%20GMT	https://archive.org/includes/donate.php?as_page=1&transpiled=0&referer=https%3A//web.archive.org/web/20130307024226/http%3A//miku.dominos.jp/img/nav_app_o.png	C:/Users/Ferrolino/Desktop/hh/hatsunemiku/archive.org/includes/donate4ba5.html	(from https://web.archive.org/web/20130307024226/http://miku.dominos.jp/img/nav_app_o.png)
13:20:02	400/400	---MC-	200	added ('OK')	image/png	date:Fri,%2015%20May%202020%2018:18:07%20GMT	https://web.archive.org/web/20130307024226if_/http://miku.dominos.jp/img/nav_app_o.png	C:/Users/Ferrolino/Desktop/hh/hatsunemiku/web.archive.org/web/20130307024226if_/http_/miku.dominos.jp/img/nav_app_o.png	(from https://web.archive.org/web/20130307024226/http://miku.dominos.jp/img/nav_app_o.png)
13:20:02	58016/58016	---MCZ	404	error ('NOT%20FOUND')	text/html	date:Fri,%2015%20May%202020%2018:18:08%20GMT	https://web.archive.org/web/20130307024224/http://web.archive.org/screenshot/http://miku.dominos.jp/img/nav_bike_o.png	C:/Users/Ferrolino/Desktop/hh/hatsunemiku/web.archive.org/web/20130307024224/http_/web.archive.org/screenshot/http_/miku.dominos.jp/img/nav_bike_o.png	(from https://web.archive.org/web/20130307024224/http://miku.dominos.jp/img/nav_bike_o.png)
13:20:02	0/0	---M--	302	error ('Found')	text/html	date:Fri,%2015%20May%202020%2018:18:08%20GMT	https://www.facebook.com/sharer/sharer.php?u=https://web.archive.org/web/20130307024224/http://miku.dominos.jp/img/nav_bike_o.png	C:/Users/Ferrolino/Desktop/hh/hatsunemiku/www.facebook.com/sharer/sharer.1ac09e5.delayed	(from https://web.archive.org/web/20130307024224/http://miku.dominos.jp/img/nav_bike_o.png)
13:20:03	0/0	---M--	302	error ('Found')	text/html	date:Fri,%2015%20May%202020%2018:18:08%20GMT	https://m.facebook.com/sharer/sharer.php?u=https%3A%2F%2Fweb.archive.org%2Fweb%2F20130307024224%2Fhttp%3A%2F%2Fmiku.dominos.jp%2Fimg%2Fnav_bike_o.png	C:/Users/Ferrolino/Desktop/hh/hatsunemiku/m.facebook.com/sharer/sharer35bf.php	(from https://web.archive.org/web/20130307024224/http://miku.dominos.jp/img/nav_bike_o.png)
13:20:03	60000/60000	---MCZ	200	added ('OK')	text/html	date:Fri,%2015%20May%202020%2018:18:09%20GMT	https://web.archive.org/web/20130307024224*/http://miku.dominos.jp/img/nav_bike_o.png	C:/Users/Ferrolino/Desktop/hh/hatsunemiku/web.archive.org/web/20130307024224_/http_/miku.dominos.jp/img/nav_bike_o.html	(from https://web.archive.org/web/20130307024224/http://miku.dominos.jp/img/nav_bike_o.png)
13:20:04	1274/1274	---MCZ	200	added ('OK')	text/html	date:Fri,%2015%20May%202020%2018:18:09%20GMT	https://archive.org/includes/donate.php?as_page=1&transpiled=0&referer=https%3A//web.archive.org/web/20130307024224/http%3A//miku.dominos.jp/img/nav_bike_o.png	C:/Users/Ferrolino/Desktop/hh/hatsunemiku/archive.org/includes/donatef5a6.html	(from https://web.archive.org/web/20130307024224/http://miku.dominos.jp/img/nav_bike_o.png)
13:20:04	419/419	---MC-	200	added ('OK')	image/png	date:Fri,%2015%20May%202020%2018:18:10%20GMT	https://web.archive.org/web/20130307024224if_/http://miku.dominos.jp/img/nav_bike_o.png	C:/Users/Ferrolino/Desktop/hh/hatsunemiku/web.archive.org/web/20130307024224if_/http_/miku.dominos.jp/img/nav_bike_o.png	(from https://web.archive.org/web/20130307024224/http://miku.dominos.jp/img/nav_bike_o.png)
13:20:06	57935/57935	---MCZ	404	error ('NOT%20FOUND')	text/html	date:Fri,%2015%20May%202020%2018:18:11%20GMT	https://web.archive.org/web/20130307024224/http://web.archive.org/screenshot/http://miku.dominos.jp/img/nav_box_o.png	C:/Users/Ferrolino/Desktop/hh/hatsunemiku/web.archive.org/web/20130307024224/http_/web.archive.org/screenshot/http_/miku.dominos.jp/img/nav_box_o.png	(from https://web.archive.org/web/20130307024224/http://miku.dominos.jp/img/nav_box_o.png)
13:20:06	0/0	---M--	302	error ('Found')	text/html	date:Fri,%2015%20May%202020%2018:18:12%20GMT	https://www.facebook.com/sharer/sharer.php?u=https://web.archive.org/web/20130307024224/http://miku.dominos.jp/img/nav_box_o.png	C:/Users/Ferrolino/Desktop/hh/hatsunemiku/www.facebook.com/sharer/sharere479.php	(from https://web.archive.org/web/20130307024224/http://miku.dominos.jp/img/nav_box_o.png)
13:20:06	0/0	---M--	302	error ('Found')	text/html	date:Fri,%2015%20May%202020%2018:18:12%20GMT	https://m.facebook.com/sharer/sharer.php?u=https%3A%2F%2Fweb.archive.org%2Fweb%2F20130307024224%2Fhttp%3A%2F%2Fmiku.dominos.jp%2Fimg%2Fnav_box_o.png	C:/Users/Ferrolino/Desktop/hh/hatsunemiku/m.facebook.com/sharer/sharer.1b3e522.delayed	(from https://web.archive.org/web/20130307024224/http://miku.dominos.jp/img/nav_box_o.png)
13:20:07	60081/60081	---MCZ	200	added ('OK')	text/html	date:Fri,%2015%20May%202020%2018:18:12%20GMT	https://web.archive.org/web/20130307024224*/http://miku.dominos.jp/img/nav_box_o.png	C:/Users/Ferrolino/Desktop/hh/hatsunemiku/web.archive.org/web/20130307024224_/http_/miku.dominos.jp/img/nav_box_o.html	(from https://web.archive.org/web/20130307024224/http://miku.dominos.jp/img/nav_box_o.png)
13:20:07	1274/1274	---MCZ	200	added ('OK')	text/html	date:Fri,%2015%20May%202020%2018:18:13%20GMT	https://archive.org/includes/donate.php?as_page=1&transpiled=0&referer=https%3A//web.archive.org/web/20130307024224/http%3A//miku.dominos.jp/img/nav_box_o.png	C:/Users/Ferrolino/Desktop/hh/hatsunemiku/archive.org/includes/donate6fd9.html	(from https://web.archive.org/web/20130307024224/http://miku.dominos.jp/img/nav_box_o.png)
13:20:08	434/434	---MC-	200	added ('OK')	image/png	date:Fri,%2015%20May%202020%2018:18:14%20GMT	https://web.archive.org/web/20130307024224if_/http://miku.dominos.jp/img/nav_box_o.png	C:/Users/Ferrolino/Desktop/hh/hatsunemiku/web.archive.org/web/20130307024224if_/http_/miku.dominos.jp/img/nav_box_o.png	(from https://web.archive.org/web/20130307024224/http://miku.dominos.jp/img/nav_box_o.png)
13:20:09	58018/58018	---MCZ	404	error ('NOT%20FOUND')	text/html	date:Fri,%2015%20May%202020%2018:18:15%20GMT	https://web.archive.org/web/20130307024235/http://web.archive.org/screenshot/http://miku.dominos.jp/img/nav_coupon_o.png	C:/Users/Ferrolino/Desktop/hh/hatsunemiku/web.archive.org/web/20130307024235/http_/web.archive.org/screenshot/http_/miku.dominos.jp/img/nav_coupon_o.1b7.delayed	(from https://web.archive.org/web/20130307024235/http://miku.dominos.jp/img/nav_coupon_o.png)
13:20:09	0/0	---M--	302	error ('Found')	text/html	date:Fri,%2015%20May%202020%2018:18:15%20GMT	https://www.facebook.com/sharer/sharer.php?u=https://web.archive.org/web/20130307024235/http://miku.dominos.jp/img/nav_coupon_o.png	C:/Users/Ferrolino/Desktop/hh/hatsunemiku/www.facebook.com/sharer/sharer2d8b.php	(from https://web.archive.org/web/20130307024235/http://miku.dominos.jp/img/nav_coupon_o.png)
13:20:10	0/0	---M--	302	error ('Found')	text/html	date:Fri,%2015%20May%202020%2018:18:16%20GMT	https://m.facebook.com/sharer/sharer.php?u=https%3A%2F%2Fweb.archive.org%2Fweb%2F20130307024235%2Fhttp%3A%2F%2Fmiku.dominos.jp%2Fimg%2Fnav_coupon_o.png	C:/Users/Ferrolino/Desktop/hh/hatsunemiku/m.facebook.com/sharer/sharer8b1c.php	(from https://web.archive.org/web/20130307024235/http://miku.dominos.jp/img/nav_coupon_o.png)
13:20:10	60258/60258	---MCZ	200	added ('OK')	text/html	date:Fri,%2015%20May%202020%2018:18:16%20GMT	https://web.archive.org/web/20130307024235*/http://miku.dominos.jp/img/nav_coupon_o.png	C:/Users/Ferrolino/Desktop/hh/hatsunemiku/web.archive.org/web/20130307024235_/http_/miku.dominos.jp/img/nav_coupon_o.html	(from https://web.archive.org/web/20130307024235/http://miku.dominos.jp/img/nav_coupon_o.png)
13:20:11	1274/1274	---MCZ	200	added ('OK')	text/html	date:Fri,%2015%20May%202020%2018:18:16%20GMT	https://archive.org/includes/donate.php?as_page=1&transpiled=0&referer=https%3A//web.archive.org/web/20130307024235/http%3A//miku.dominos.jp/img/nav_coupon_o.png	C:/Users/Ferrolino/Desktop/hh/hatsunemiku/archive.org/includes/donate3279.html	(from https://web.archive.org/web/20130307024235/http://miku.dominos.jp/img/nav_coupon_o.png)
13:20:12	480/480	---MC-	200	added ('OK')	image/png	date:Fri,%2015%20May%202020%2018:18:18%20GMT	https://web.archive.org/web/20130307024235if_/http://miku.dominos.jp/img/nav_coupon_o.png	C:/Users/Ferrolino/Desktop/hh/hatsunemiku/web.archive.org/web/20130307024235if_/http_/miku.dominos.jp/img/nav_coupon_o.png	(from https://web.archive.org/web/20130307024235/http://miku.dominos.jp/img/nav_coupon_o.png)
13:20:13	58020/58020	---MCZ	404	error ('NOT%20FOUND')	text/html	date:Fri,%2015%20May%202020%2018:18:18%20GMT	https://web.archive.org/web/20130307024234/http://web.archive.org/screenshot/http://miku.dominos.jp/img/nav_support_o.png	C:/Users/Ferrolino/Desktop/hh/hatsunemiku/web.archive.org/web/20130307024234/http_/web.archive.org/screenshot/http_/miku.dominos.jp/img/nav_support_o.png	(from https://web.archive.org/web/20130307024234/http://miku.dominos.jp/img/nav_support_o.png)
13:20:13	0/0	---M--	302	error ('Found')	text/html	date:Fri,%2015%20May%202020%2018:18:19%20GMT	https://www.facebook.com/sharer/sharer.php?u=https://web.archive.org/web/20130307024234/http://miku.dominos.jp/img/nav_support_o.png	C:/Users/Ferrolino/Desktop/hh/hatsunemiku/www.facebook.com/sharer/sharer.1be30c9.delayed	(from https://web.archive.org/web/20130307024234/http://miku.dominos.jp/img/nav_support_o.png)
13:20:13	0/0	---M--	302	error ('Found')	text/html	date:Fri,%2015%20May%202020%2018:18:19%20GMT	https://m.facebook.com/sharer/sharer.php?u=https%3A%2F%2Fweb.archive.org%2Fweb%2F20130307024234%2Fhttp%3A%2F%2Fmiku.dominos.jp%2Fimg%2Fnav_support_o.png	C:/Users/Ferrolino/Desktop/hh/hatsunemiku/m.facebook.com/sharer/sharer4375.php	(from https://web.archive.org/web/20130307024234/http://miku.dominos.jp/img/nav_support_o.png)
13:20:14	60081/60081	---MCZ	200	added ('OK')	text/html	date:Fri,%2015%20May%202020%2018:18:19%20GMT	https://web.archive.org/web/20130307024234*/http://miku.dominos.jp/img/nav_support_o.png	C:/Users/Ferrolino/Desktop/hh/hatsunemiku/web.archive.org/web/20130307024234_/http_/miku.dominos.jp/img/nav_support_o.html	(from https://web.archive.org/web/20130307024234/http://miku.dominos.jp/img/nav_support_o.png)
13:20:14	1274/1274	---MCZ	200	added ('OK')	text/html	date:Fri,%2015%20May%202020%2018:18:20%20GMT	https://archive.org/includes/donate.php?as_page=1&transpiled=0&referer=https%3A//web.archive.org/web/20130307024234/http%3A//miku.dominos.jp/img/nav_support_o.png	C:/Users/Ferrolino/Desktop/hh/hatsunemiku/archive.org/includes/donate0b8a.html	(from https://web.archive.org/web/20130307024234/http://miku.dominos.jp/img/nav_support_o.png)
13:20:15	516/516	---MC-	200	added ('OK')	image/png	date:Fri,%2015%20May%202020%2018:18:21%20GMT	https://web.archive.org/web/20130307024234if_/http://miku.dominos.jp/img/nav_support_o.png	C:/Users/Ferrolino/Desktop/hh/hatsunemiku/web.archive.org/web/20130307024234if_/http_/miku.dominos.jp/img/nav_support_o.png	(from https://web.archive.org/web/20130307024234/http://miku.dominos.jp/img/nav_support_o.png)
13:20:17	57935/57935	---MCZ	404	error ('NOT%20FOUND')	text/html	date:Fri,%2015%20May%202020%2018:18:23%20GMT	https://web.archive.org/web/20130307024235/http://web.archive.org/screenshot/http://miku.dominos.jp/img/nav_top_o.png	C:/Users/Ferrolino/Desktop/hh/hatsunemiku/web.archive.org/web/20130307024235/http_/web.archive.org/screenshot/http_/miku.dominos.jp/img/nav_top_o.png	(from https://web.archive.org/web/20130307024235/http://miku.dominos.jp/img/nav_top_o.png)
13:20:17	0/0	---M--	302	error ('Found')	text/html	date:Fri,%2015%20May%202020%2018:18:23%20GMT	https://www.facebook.com/sharer/sharer.php?u=https://web.archive.org/web/20130307024235/http://miku.dominos.jp/img/nav_top_o.png	C:/Users/Ferrolino/Desktop/hh/hatsunemiku/www.facebook.com/sharer/sharer8e8d.php	(from https://web.archive.org/web/20130307024235/http://miku.dominos.jp/img/nav_top_o.png)
